UNIQ_ID2,REFERRER,AGE RANGE,GENDER,NCSS_B03A,NCSS_B03B,NCSS_B04,NCSS_B05,EVENT,PARTICIPATION,Process_E_LS,Process_E_EX,Process_E_CT,Pre_AT_PT1,Post_AT_PT1,Pre_AT_PT2,Post_AT_PT2,Pre_AT_PT3,Post_AT_PT3,Pre_AT_WT5,Post_AT_WT5,Pre_AT_CT1,Post_AT_CT1,Pre_AT_CT2,Post_AT_CT2,Pre_AT_CT3,Post_AT_CT3,Pre_AT_CT4,Post_AT_CT4,Pre_AT_LA1,Post_AT_LA1,Pre_AT_LA2,Post_AT_LA2,Pre_AT_LA3,Post_AT_LA3,Pre_AT_SC6,Post_AT_SC6,Pre_ST_SD1,Post_ST_SD1,Pre_ST_SD2,Post_ST_SD2,Pre_ST_SD3,Post_ST_SD3,Pre_ST_SD4,Post_ST_SD4,Pre_MR1,Post_MR1,Post-Pre_MR1,I_MR1,Pre_NCSS_P2,Post_NCSS_P2,Pre_AT_WT2,Post_AT_WT2,Pre_AT_WT3,Post_AT_WT3,Pre_AT_WT4,Post_AT_WT4,Pre_AT_LA4,Post_AT_LA4,Pre_MR2,Post_MR2,Post-Pre_MR2,I_MR2,Pre_AT_WT1,Post_AT_WT1,Pre_AT_CT5,Post_AT_CT5,Pre_AT_LA5,Post_AT_LA5,Pre_AT_SC2,Post_AT_SC2,Pre_ST_SD5,Post_ST_SD5,Pre_ST_SR2,Post_ST_SR2,Pre_ST_SR1,Post_ST_SR1,Pre_ST_SR3,Post_ST_SR3,Pre_ST_SR4,Post_ST_SR4,Pre_ST_SR5,Post_ST_SR5,Pre_MR3,Post_MR3,Post-Pre_MR3,I_MR3,Pre_NCSS_P1,Post_NCSS_P1,Pre_NCSS_P3,Post_NCSS_P3,Pre_NCSS_P4,Post_NCSS_P4,Pre_NCSS_P5,Post_NCSS_P5,Pre_MR4,Post_MR4,Post-Pre_MR4,I_MR4,Pre_AT_SC1,Post_AT_SC1,Pre_AT_SC3,Post_AT_SC3,Pre_AT_SC4,Post_AT_SC4,Pre_AT_SC5,Post_AT_SC5,Pre_MR5,Post_MR5,Post-Pre_MR5,I_MR5,ENTRY_ID,DATE_TIME
4840520764,KahHeng,25 - 34,Male,No,Not Applicable,No,University Degree,C2C Social Media Invasion,4,5,5,5,3,4,4,4,3,4,5,5,4,4,4,4,4,4,2,3,2,3,3,3,2,3,3,4,3,2,4,4,3,4,3,4,3.25,3.69,0.44,Y,4,5,3,3,3,3,3,3,3,4,3.2,3.6,0.4,Y,3,4,3,3,3,4,3,4,2,4,4,4,4,4,3,4,4,4,3,4,3.2,3.8,0.6,Y,2,5,3,4,2,3,4,4,2.75,4,1.25,Y,4,5,5,5,3,2,2,2,3.5,3.5,0,N,855,01-09-21 18:46
6192921446,KahHeng,35 - 44,Female,No,Not Applicable,No,Postgraduate Degree,C2C Social Media Invasion,8,3,4,3,4,4,3,4,2,4,4,4,4,2,4,4,5,4,4,4,2,2,2,2,2,2,3,4,2,4,3,3,2,3,2,2,3,3.25,0.25,Y,4,5,4,2,4,4,4,2,2,4,3.6,3.4,-0.2,N,3,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.1,0.1,Y,2,4,4,4,4,4,4,4,3.5,4,0.5,Y,3,2,4,4,4,3,3,2,3.5,2.75,-0.75,N,852,01-09-21 13:44
5411622874,KahHeng,35 - 44,Female,Yes,Friend,No,Postgraduate Degree,C2C Social Media Invasion,5,5,5,5,3,4,4,4,4,5,4,5,4,4,4,4,4,5,4,3,4,4,4,5,3,4,4,5,4,4,4,5,4,5,4,4,3.88,4.38,0.5,Y,2,5,4,5,2,4,4,1,3,4,3,3.8,0.8,Y,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,4.5,4.8,0.3,Y,2,5,4,4,4,5,4,5,3.5,4.75,1.25,Y,4,4,5,5,2,3,2,2,3.25,4.25,1,Y,722,30-08-21 3:43
1297352832,KahHeng,35 - 44,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,7,3,4,4,2,2,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,2,4,5,5,2,4,5,5,3,5,1,2,3.75,4.44,0.69,Y,5,5,4,5,4,4,4,3,4,4,4.2,4.2,0,N,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,3,3,4.5,4.6,0.1,Y,1,4,5,5,3,5,5,5,3.5,4.75,1.25,Y,5,5,5,5,4,2,4,5,4.5,3.75,-0.75,N,688,29-08-21 13:11
9120799960,KahHeng,45 - 54,Male,Yes,Colleague,No,Postgraduate Degree,C2C Social Media Invasion,5,5,5,5,2,3,4,4,4,3,3,3,4,3,3,4,4,4,4,2,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,2,3.31,3.19,-0.13,N,2,4,1,2,5,5,4,2,3,4,3,3.4,0.4,Y,5,5,4,4,5,5,5,5,4,3,4,5,3,4,4,4,5,5,3,3,4.2,4.3,0.1,Y,1,4,3,4,3,4,4,4,2.75,4,1.25,Y,5,5,5,5,4,5,3,3,4.25,4.5,0.25,Y,678,29-08-21 11:30
7540319951,KahHeng,35 - 44,Female,Yes,Colleague,No,University Degree,C2C Social Media Invasion,8,4,4,4,3,4,3,4,3,4,5,4,5,5,3,5,3,5,2,2,4,4,3,4,2,3,3,4,3,3,3,4,2,4,2,2,3.06,3.81,0.75,Y,3,4,3,4,2,2,2,1,3,4,2.6,3,0.4,Y,4,4,5,5,4,5,5,5,3,3,5,5,4,5,4,4,4,4,3,3,4.1,4.3,0.2,Y,1,4,5,5,3,3,5,5,3.5,4.25,0.75,Y,3,5,3,4,5,5,5,3,4,4.5,0.5,Y,582,29-08-21 8:17
6645382291,KahHeng,45 - 54,Male,No,"Family Member
Not Applicable",No,University Degree,C2C Social Media Invasion,5,5,5,5,5,4,4,4,5,4,5,4,3,3,4,3,3,4,4,5,4,4,3,4,4,4,4,4,5,4,4,4,4,4,3,4,4,3.94,-0.06,N,3,4,2,3,4,4,2,2,4,4,3,3.4,0.4,Y,4,4,4,4,4,4,5,5,3,4,5,4,5,4,4,4,5,4,3,3,4.2,4,-0.2,N,3,4,4,4,4,4,4,3,3.75,3.75,0,N,3,3,3,3,2,2,3,4,2.75,3,0.25,Y,751,31-08-21 3:20
9619234741,KahHeng,45 - 54,Male,No,Not Applicable,No,University Degree,C2C Social Media Invasion,5,5,5,5,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,1,4,1,4,3,4,3,4,3,4,3,4,3,4,2.75,3.94,1.19,Y,5,2,5,2,3,4,3,2,3,4,3.8,2.8,-1,N,3,4,3,2,3,4,3,4,3,2,5,4,3,4,3,4,3,4,3,4,3.2,3.5,0.3,Y,3,4,3,2,3,4,3,4,3,3.5,0.5,Y,3,4,3,4,3,4,3,4,3,3.5,0.5,Y,581,29-08-21 8:14
4622958573,KahHeng,45 - 54,Male,Yes,"Friend
Colleague",No,University Degree,C2C Social Media Invasion,7,4,4,4,3,4,4,4,4,4,4,3,4,4,5,4,4,4,4,5,4,4,4,4,2,4,2,4,3,3,4,4,3,4,3,4,3.56,3.94,0.38,Y,5,4,2,2,2,2,3,2,2,4,2.8,2.8,0,N,5,5,2,2,4,4,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4.1,4,-0.1,N,3,4,4,3,3,4,4,4,3.5,3.75,0.25,Y,2,2,3,3,5,4,3,2,3.25,2.75,-0.5,N,563,29-08-21 7:30
5944420397,KahHeng,45 - 54,Male,Yes,Friend,No,University Degree,C2C Social Media Invasion,5,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,3,3,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3.88,3.75,-0.13,N,4,3,3,3,3,3,3,3,4,3,3.4,3,-0.4,N,4,4,4,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4.7,4.6,-0.1,N,3,4,4,4,4,4,4,4,3.75,4,0.25,Y,4,5,5,5,4,4,2,2,3.75,4,0.25,Y,551,29-08-21 7:09
